"","Country","Year","Disease","Value"
"1792","Botswana",2019,"Melanoma and other skin cancers",4.5
"1793","Botswana",2019,"Breast cancer",5.1
"1794","Botswana",2019,"Cervix uteri cancer",10.9
"1795","Botswana",2019,"Corpus uteri cancer",0.7
"1796","Botswana",2019,"Ovary cancer",1.4
"1797","Botswana",2019,"Prostate cancer",4.5
"1798","Botswana",2019,"Testicular cancer",0
"1799","Botswana",2019,"Kidney cancer",0.5
"1800","Botswana",2019,"Bladder cancer",0.5
"1801","Botswana",2019,"Brain and nervous system cancers",0.3
"1802","Botswana",2019,"Gallbladder and biliary tract cancer",0.2
"1803","Botswana",2019,"Larynx cancer",1.2
"1804","Botswana",2019,"Thyroid cancer",0.1
"1805","Botswana",2019,"Mesothelioma",0
"1806","Botswana",2019,"Lymphomas, multiple myeloma",4.4
"1807","Botswana",2019,"Leukaemia",0.8
"1808","Botswana",2019,"Other malignant neoplasms",12.7
"1809","Botswana",2019,"Thalassaemias",0
"1810","Botswana",2019,"Sickle cell disorders and trait",0
"1811","Botswana",2019,"Other haemoglobinopathies and haemolytic anaemias",1.4
"1812","Botswana",2019,"Other endocrine, blood and immune disorders",5
"1813","Botswana",2019,"Alcohol use disorders",1.9
"1814","Botswana",2019,"Drug use disorders",1.4
"1815","Botswana",2019,"Eating disorders",0
"1816","Botswana",2019,"Alzheimer disease and other dementias",18.9
"1817","Botswana",2019,"Parkinson disease",4.7
"1818","Botswana",2019,"Epilepsy",2.9
"1819","Botswana",2019,"Multiple sclerosis",0.2
"1820","Botswana",2019,"Other neurological conditions",1.5
"1821","Botswana",2019,"Rheumatic heart disease",2.4
"1822","Botswana",2019,"Hypertensive heart disease",39.8
"1823","Botswana",2019,"Ischaemic heart disease",133.5
"1824","Botswana",2019,"Stroke",133.3
"1825","Botswana",2019,"Cardiomyopathy, myocarditis, endocarditis",13.3
"1826","Botswana",2019,"Other circulatory diseases",14.5
"1827","Botswana",2019,"Chronic obstructive pulmonary disease",40.6
"1828","Botswana",2019,"Asthma",17.1
"1829","Botswana",2019,"Other respiratory diseases",3.4
"1830","Botswana",2019,"Peptic ulcer disease",7
"1831","Botswana",2019,"Cirrhosis of the liver",30.4
"1832","Botswana",2019,"Appendicitis",0.4
"1833","Botswana",2019,"Gastritis and duodenitis",1.5
"1834","Botswana",2019,"Paralytic ileus and intestinal obstruction",8.9
"1835","Botswana",2019,"Inflammatory bowel disease",0.7
"1836","Botswana",2019,"Gallbladder and biliary diseases",4.3
"1837","Botswana",2019,"Pancreatitis",1.5
"1838","Botswana",2019,"Other digestive diseases",5.5
"1839","Botswana",2019,"Kidney diseases",38.8
"1840","Botswana",2019,"Urolithiasis",0.1
"1841","Botswana",2019,"Other urinary diseases",5.2
"1842","Botswana",2019,"Gynecological diseases",0.2
"1843","Botswana",2019,"Rheumatoid arthritis",0.8
"1844","Botswana",2019,"Other musculoskeletal disorders",1.3
"1845","Botswana",2019,"Neural tube defects",0.6
"1846","Botswana",2019,"Cleft lip and cleft palate",0
"1847","Botswana",2019,"Down syndrome",0.6
"1848","Botswana",2019,"Congenital heart anomalies",2.6
"1849","Botswana",2019,"Other chromosomal anomalies",0.5
"1850","Botswana",2019,"Other congenital anomalies",3.7
"1851","Botswana",2019,"Road injury",30.4
"1852","Botswana",2019,"Poisonings",1.9
"1853","Botswana",2019,"Falls",4.5
"1854","Botswana",2019,"Fire, heat and hot substances",6.2
"1855","Botswana",2019,"Drowning",3.7
"1856","Botswana",2019,"Exposure to mechanical forces",3.1
"1857","Botswana",2019,"Other unintentional injuries",11.8
"1858","Botswana",2019,"Self-harm",20.2
"1859","Botswana",2019,"Interpersonal violence",18.3
"1860","Botswana",2019,"Collective violence and legal intervention",0
"1861","Brazil",2019,"Tuberculosis",2.2
"1862","Brazil",2019,"STDs excluding HIV",0.2
"1863","Brazil",2019,"HIV/AIDS",5.4
"1864","Brazil",2019,"Diarrhoeal diseases",2.5
"1865","Brazil",2019,"Childhood-cluster diseases",0.1
"1866","Brazil",2019,"Meningitis",0.7
"1867","Brazil",2019,"Encephalitis",0
"1868","Brazil",2019,"Hepatitis",1.5
"1869","Brazil",2019,"Parasitic and vector diseases",3
"1870","Brazil",2019,"Intestinal nematode infections",0
"1871","Brazil",2019,"Leprosy",0.1
"1872","Brazil",2019,"Other infectious diseases",11
"1873","Brazil",2019,"Lower respiratory infections",38.6
"1874","Brazil",2019,"Upper respiratory infections",0.1
"1875","Brazil",2019,"Otitis media",0
"1876","Brazil",2019,"Preterm birth complications",3.1
"1877","Brazil",2019,"Birth asphyxia and birth trauma",1.7
"1878","Brazil",2019,"Neonatal sepsis and infections",1.4
"1879","Brazil",2019,"Other neonatal conditions",2.5
"1880","Brazil",2019,"Protein-energy malnutrition",2.8
"1881","Brazil",2019,"Iodine deficiency",0
"1882","Brazil",2019,"Vitamin A deficiency",0
"1883","Brazil",2019,"Iron-deficiency anaemia",1
"1884","Brazil",2019,"Other nutritional deficiencies",0.2
"1885","Brazil",2019,"Mouth and oropharynx cancers",4.1
"1886","Brazil",2019,"Oesophagus cancer",4.4
"1887","Brazil",2019,"Stomach cancer",7.5
"1888","Brazil",2019,"Colon and rectum cancers",9.6
"1889","Brazil",2019,"Liver cancer",4.8
"1890","Brazil",2019,"Pancreas cancer",5
"1891","Brazil",2019,"Trachea, bronchus, lung cancers",13.2
"1892","Brazil",2019,"Melanoma and other skin cancers",2.1
"1893","Brazil",2019,"Breast cancer",8.7
"1894","Brazil",2019,"Cervix uteri cancer",4
"1895","Brazil",2019,"Corpus uteri cancer",1.2
"1896","Brazil",2019,"Ovary cancer",1.8
"1897","Brazil",2019,"Prostate cancer",7.8
"1898","Brazil",2019,"Testicular cancer",0.2
"1899","Brazil",2019,"Kidney cancer",1.9
"1900","Brazil",2019,"Bladder cancer",2.2
"1901","Brazil",2019,"Brain and nervous system cancers",4.8
"1902","Brazil",2019,"Gallbladder and biliary tract cancer",1.9
"1903","Brazil",2019,"Larynx cancer",2.3
"1904","Brazil",2019,"Thyroid cancer",0.4
"1905","Brazil",2019,"Mesothelioma",0.1
"1906","Brazil",2019,"Lymphomas, multiple myeloma",4.4
"1907","Brazil",2019,"Leukaemia",3.7
"1908","Brazil",2019,"Other malignant neoplasms",7
"1909","Brazil",2019,"Thalassaemias",0
"1910","Brazil",2019,"Sickle cell disorders and trait",0.3
"1911","Brazil",2019,"Other haemoglobinopathies and haemolytic anaemias",0.8
"1912","Brazil",2019,"Other endocrine, blood and immune disorders",6
"1913","Brazil",2019,"Bipolar disorder",0
"1914","Brazil",2019,"Schizophrenia",0.3
"1915","Brazil",2019,"Alcohol use disorders",3
"1916","Brazil",2019,"Drug use disorders",1.1
"1917","Brazil",2019,"Anxiety disorders",0
"1918","Brazil",2019,"Idiopathic intellectual disability",0.1
"1919","Brazil",2019,"Other mental and behavioural disorders",0
"1920","Brazil",2019,"Alzheimer disease and other dementias",11.9
"1921","Brazil",2019,"Parkinson disease",1.9
"1922","Brazil",2019,"Epilepsy",1.4
"1923","Brazil",2019,"Multiple sclerosis",0.1
"1924","Brazil",2019,"Migraine",0
"1925","Brazil",2019,"Other neurological conditions",5.1
"1926","Brazil",2019,"Rheumatic heart disease",0.9
"1927","Brazil",2019,"Hypertensive heart disease",11.7
"1928","Brazil",2019,"Ischaemic heart disease",68.1
"1929","Brazil",2019,"Stroke",50.4
"1930","Brazil",2019,"Cardiomyopathy, myocarditis, endocarditis",7.4
"1931","Brazil",2019,"Other circulatory diseases",18
"1932","Brazil",2019,"Chronic obstructive pulmonary disease",24.2
"1933","Brazil",2019,"Asthma",1.1
"1934","Brazil",2019,"Other respiratory diseases",11.8
"1935","Brazil",2019,"Peptic ulcer disease",1.8
"1936","Brazil",2019,"Cirrhosis of the liver",9
"1937","Brazil",2019,"Appendicitis",0.5
"1938","Brazil",2019,"Gastritis and duodenitis",0.2
"1939","Brazil",2019,"Paralytic ileus and intestinal obstruction",2.4
"1940","Brazil",2019,"Inflammatory bowel disease",0.4
"1941","Brazil",2019,"Gallbladder and biliary diseases",2.6
"1942","Brazil",2019,"Pancreatitis",2
"1943","Brazil",2019,"Other digestive diseases",11.8
"1944","Brazil",2019,"Kidney diseases",15.5
"1945","Brazil",2019,"Benign prostatic hyperplasia",0.4
"1946","Brazil",2019,"Urolithiasis",0
"1947","Brazil",2019,"Other urinary diseases",10.4
"1948","Brazil",2019,"Rheumatoid arthritis",0.2
"1949","Brazil",2019,"Osteoarthritis",0.1
"1950","Brazil",2019,"Gout",0
"1951","Brazil",2019,"Back and neck pain",0.1
"1952","Brazil",2019,"Other musculoskeletal disorders",2.3
"1953","Brazil",2019,"Neural tube defects",0.6
"1954","Brazil",2019,"Cleft lip and cleft palate",0
"1955","Brazil",2019,"Down syndrome",0.5
"1956","Brazil",2019,"Congenital heart anomalies",2.5
"1957","Brazil",2019,"Other chromosomal anomalies",0.4
"1958","Brazil",2019,"Other congenital anomalies",2.4
"1959","Brazil",2019,"Road injury",15.1
"1960","Brazil",2019,"Poisonings",0.1
"1961","Brazil",2019,"Falls",7.6
"1962","Brazil",2019,"Fire, heat and hot substances",0.5
"1963","Brazil",2019,"Drowning",2.3
"1964","Brazil",2019,"Exposure to mechanical forces",0.6
"1965","Brazil",2019,"Natural disasters",0
"1966","Brazil",2019,"Other unintentional injuries",6
"1967","Brazil",2019,"Self-harm",6.4
"1968","Brazil",2019,"Interpersonal violence",31.6
"1969","Brazil",2019,"Collective violence and legal intervention",0.5
"1970","Bulgaria",2019,"Tuberculosis",0.9
"1971","Bulgaria",2019,"STDs excluding HIV",0
"1972","Bulgaria",2019,"HIV/AIDS",0.3
"1973","Bulgaria",2019,"Diarrhoeal diseases",0.4
"1974","Bulgaria",2019,"Childhood-cluster diseases",0
"1975","Bulgaria",2019,"Meningitis",0.3
"1976","Bulgaria",2019,"Encephalitis",0.1
"1977","Bulgaria",2019,"Hepatitis",0.4
"1978","Bulgaria",2019,"Parasitic and vector diseases",0.6
"1979","Bulgaria",2019,"Other infectious diseases",3.4
"1980","Bulgaria",2019,"Lower respiratory infections",10.7
"1981","Bulgaria",2019,"Upper respiratory infections",0
"1982","Bulgaria",2019,"Otitis media",0
"1983","Bulgaria",2019,"Preterm birth complications",2.6
"1984","Bulgaria",2019,"Birth asphyxia and birth trauma",0.9
"1985","Bulgaria",2019,"Neonatal sepsis and infections",0.2
"1986","Bulgaria",2019,"Other neonatal conditions",0.2
"1987","Bulgaria",2019,"Protein-energy malnutrition",0
"1988","Bulgaria",2019,"Iodine deficiency",0
"1989","Bulgaria",2019,"Iron-deficiency anaemia",0.2
"1990","Bulgaria",2019,"Other nutritional deficiencies",0
"1991","Bulgaria",2019,"Mouth and oropharynx cancers",3.3
"1992","Bulgaria",2019,"Oesophagus cancer",1.5
"1993","Bulgaria",2019,"Stomach cancer",7.8
"1994","Bulgaria",2019,"Colon and rectum cancers",16.5
"1995","Bulgaria",2019,"Liver cancer",4.5
"1996","Bulgaria",2019,"Pancreas cancer",7.1
"1997","Bulgaria",2019,"Trachea, bronchus, lung cancers",23.6
"1998","Bulgaria",2019,"Melanoma and other skin cancers",2.2
"1999","Bulgaria",2019,"Breast cancer",9.7
"2000","Bulgaria",2019,"Cervix uteri cancer",3.6
"2001","Bulgaria",2019,"Corpus uteri cancer",2.5
"2002","Bulgaria",2019,"Ovary cancer",3.1
"2003","Bulgaria",2019,"Prostate cancer",5.6
"2004","Bulgaria",2019,"Testicular cancer",0.5
"2005","Bulgaria",2019,"Kidney cancer",2.7
"2006","Bulgaria",2019,"Bladder cancer",3.8
"2007","Bulgaria",2019,"Brain and nervous system cancers",6
"2008","Bulgaria",2019,"Gallbladder and biliary tract cancer",1
"2009","Bulgaria",2019,"Larynx cancer",2.6
"2010","Bulgaria",2019,"Thyroid cancer",0.3
"2011","Bulgaria",2019,"Mesothelioma",0.1
"2012","Bulgaria",2019,"Lymphomas, multiple myeloma",3.8
"2013","Bulgaria",2019,"Leukaemia",3.6
"2014","Bulgaria",2019,"Other malignant neoplasms",4.5
"2015","Bulgaria",2019,"Thalassaemias",0.1
"2016","Bulgaria",2019,"Sickle cell disorders and trait",0
"2017","Bulgaria",2019,"Other haemoglobinopathies and haemolytic anaemias",0.3
"2018","Bulgaria",2019,"Other endocrine, blood and immune disorders",0.9
"2019","Bulgaria",2019,"Bipolar disorder",0
"2020","Bulgaria",2019,"Schizophrenia",0.1
"2021","Bulgaria",2019,"Alcohol use disorders",0.4
"2022","Bulgaria",2019,"Drug use disorders",0.9
"2023","Bulgaria",2019,"Idiopathic intellectual disability",0
"2024","Bulgaria",2019,"Alzheimer disease and other dementias",0.8
"2025","Bulgaria",2019,"Parkinson disease",1.4
"2026","Bulgaria",2019,"Epilepsy",1
"2027","Bulgaria",2019,"Multiple sclerosis",0.5
"2028","Bulgaria",2019,"Migraine",0
"2029","Bulgaria",2019,"Other neurological conditions",2.7
"2030","Bulgaria",2019,"Rheumatic heart disease",0.4
"2031","Bulgaria",2019,"Hypertensive heart disease",32.8
"2032","Bulgaria",2019,"Ischaemic heart disease",210.8
"2033","Bulgaria",2019,"Stroke",116.9
"2034","Bulgaria",2019,"Cardiomyopathy, myocarditis, endocarditis",4.3
"2035","Bulgaria",2019,"Other circulatory diseases",28.7
"2036","Bulgaria",2019,"Chronic obstructive pulmonary disease",23
"2037","Bulgaria",2019,"Asthma",0.2
"2038","Bulgaria",2019,"Other respiratory diseases",14.5
"2039","Bulgaria",2019,"Peptic ulcer disease",1.8
"2040","Bulgaria",2019,"Cirrhosis of the liver",15.4
"2041","Bulgaria",2019,"Appendicitis",0
"2042","Bulgaria",2019,"Gastritis and duodenitis",0.5
"2043","Bulgaria",2019,"Paralytic ileus and intestinal obstruction",2.6
"2044","Bulgaria",2019,"Inflammatory bowel disease",0.1
"2045","Bulgaria",2019,"Gallbladder and biliary diseases",0.5
"2046","Bulgaria",2019,"Pancreatitis",1.4
"2047","Bulgaria",2019,"Other digestive diseases",8
"2048","Bulgaria",2019,"Kidney diseases",11.8
"2049","Bulgaria",2019,"Benign prostatic hyperplasia",0
"2050","Bulgaria",2019,"Urolithiasis",0
"2051","Bulgaria",2019,"Other urinary diseases",0.1
"2052","Bulgaria",2019,"Rheumatoid arthritis",0
"2053","Bulgaria",2019,"Osteoarthritis",0
"2054","Bulgaria",2019,"Gout",0
"2055","Bulgaria",2019,"Back and neck pain",0
"2056","Bulgaria",2019,"Other musculoskeletal disorders",0.2
"2057","Bulgaria",2019,"Neural tube defects",0.2
"2058","Bulgaria",2019,"Cleft lip and cleft palate",0
"2059","Bulgaria",2019,"Down syndrome",0.1
"2060","Bulgaria",2019,"Congenital heart anomalies",2.2
"2061","Bulgaria",2019,"Other chromosomal anomalies",0.2
"2062","Bulgaria",2019,"Other congenital anomalies",1.1
"2063","Bulgaria",2019,"Road injury",8.6
"2064","Bulgaria",2019,"Poisonings",0.3
"2065","Bulgaria",2019,"Falls",3
"2066","Bulgaria",2019,"Fire, heat and hot substances",1
"2067","Bulgaria",2019,"Drowning",1.6
"2068","Bulgaria",2019,"Exposure to mechanical forces",1.1
"2069","Bulgaria",2019,"Other unintentional injuries",4.6
"2070","Bulgaria",2019,"Self-harm",6.5
"2071","Bulgaria",2019,"Interpersonal violence",1
"2072","Bulgaria",2019,"Collective violence and legal intervention",0
"2073","Burundi",2019,"Tuberculosis",32.8
"2074","Burundi",2019,"STDs excluding HIV",0.7
"2075","Burundi",2019,"HIV/AIDS",21.4
"2076","Burundi",2019,"Diarrhoeal diseases",82.8
"2077","Burundi",2019,"Childhood-cluster diseases",3.6
"2078","Burundi",2019,"Meningitis",13.3
"2079","Burundi",2019,"Encephalitis",0.5
"2080","Burundi",2019,"Hepatitis",3.6
"2081","Burundi",2019,"Parasitic and vector diseases",58.8
"2082","Burundi",2019,"Intestinal nematode infections",0.1
"2083","Burundi",2019,"Other infectious diseases",2.9
"2084","Burundi",2019,"Lower respiratory infections",108.1
"2085","Burundi",2019,"Upper respiratory infections",0.8
"2086","Burundi",2019,"Otitis media",0.1
"2087","Burundi",2019,"Preterm birth complications",9.1
"2088","Burundi",2019,"Birth asphyxia and birth trauma",9
"2089","Burundi",2019,"Neonatal sepsis and infections",3.9
"2090","Burundi",2019,"Other neonatal conditions",2.4
"2091","Burundi",2019,"Protein-energy malnutrition",24.9
"2092","Burundi",2019,"Other nutritional deficiencies",1.5
"2093","Burundi",2019,"Mouth and oropharynx cancers",6
"2094","Burundi",2019,"Oesophagus cancer",11
"2095","Burundi",2019,"Stomach cancer",5.2
"2096","Burundi",2019,"Colon and rectum cancers",8.7
"2097","Burundi",2019,"Liver cancer",7.2
"2098","Burundi",2019,"Pancreas cancer",1.7
"2099","Burundi",2019,"Trachea, bronchus, lung cancers",1.9
"2100","Burundi",2019,"Melanoma and other skin cancers",3.2
"2101","Burundi",2019,"Breast cancer",6.7
"2102","Burundi",2019,"Cervix uteri cancer",29.3
"2103","Burundi",2019,"Corpus uteri cancer",1.6
"2104","Burundi",2019,"Ovary cancer",2.2
"2105","Burundi",2019,"Prostate cancer",12.4
"2106","Burundi",2019,"Testicular cancer",0.1
"2107","Burundi",2019,"Kidney cancer",0.8
"2108","Burundi",2019,"Bladder cancer",2.6
"2109","Burundi",2019,"Brain and nervous system cancers",1.2
"2110","Burundi",2019,"Gallbladder and biliary tract cancer",0.4
"2111","Burundi",2019,"Larynx cancer",1.6
"2112","Burundi",2019,"Thyroid cancer",0.4
"2113","Burundi",2019,"Mesothelioma",0
"2114","Burundi",2019,"Lymphomas, multiple myeloma",5.9
"2115","Burundi",2019,"Leukaemia",2
"2116","Burundi",2019,"Other malignant neoplasms",19.7
"2117","Burundi",2019,"Thalassaemias",0
"2118","Burundi",2019,"Sickle cell disorders and trait",0.6
"2119","Burundi",2019,"Other haemoglobinopathies and haemolytic anaemias",1.4
"2120","Burundi",2019,"Other endocrine, blood and immune disorders",1.3
"2121","Burundi",2019,"Alcohol use disorders",1.6
"2122","Burundi",2019,"Drug use disorders",0.8
"2123","Burundi",2019,"Eating disorders",0
"2124","Burundi",2019,"Alzheimer disease and other dementias",18.7
"2125","Burundi",2019,"Parkinson disease",3.7
"2126","Burundi",2019,"Epilepsy",2.7
"2127","Burundi",2019,"Multiple sclerosis",0.1
"2128","Burundi",2019,"Other neurological conditions",0.4
"2129","Burundi",2019,"Rheumatic heart disease",3.1
"2130","Burundi",2019,"Hypertensive heart disease",34.2
"2131","Burundi",2019,"Ischaemic heart disease",106.9
"2132","Burundi",2019,"Stroke",120.7
"2133","Burundi",2019,"Cardiomyopathy, myocarditis, endocarditis",4.9
"2134","Burundi",2019,"Other circulatory diseases",13.2
"2135","Burundi",2019,"Chronic obstructive pulmonary disease",39.2
"2136","Burundi",2019,"Asthma",16.4
"2137","Burundi",2019,"Other respiratory diseases",2.2
"2138","Burundi",2019,"Peptic ulcer disease",7.2
"2139","Burundi",2019,"Cirrhosis of the liver",37.9
"2140","Burundi",2019,"Appendicitis",1.4
"2141","Burundi",2019,"Gastritis and duodenitis",2.4
"2142","Burundi",2019,"Paralytic ileus and intestinal obstruction",6.7
"2143","Burundi",2019,"Inflammatory bowel disease",0.7
"2144","Burundi",2019,"Gallbladder and biliary diseases",5.1
"2145","Burundi",2019,"Pancreatitis",1.8
"2146","Burundi",2019,"Other digestive diseases",7.5
"2147","Burundi",2019,"Kidney diseases",23.9
"2148","Burundi",2019,"Urolithiasis",0.1
"2149","Burundi",2019,"Other urinary diseases",5.8
"2150","Burundi",2019,"Gynecological diseases",0.1
"2151","Burundi",2019,"Rheumatoid arthritis",0.5
"2152","Burundi",2019,"Other musculoskeletal disorders",0.5
"2153","Burundi",2019,"Neural tube defects",1.1
"2154","Burundi",2019,"Cleft lip and cleft palate",0
"2155","Burundi",2019,"Down syndrome",0.4
"2156","Burundi",2019,"Congenital heart anomalies",2.3
"2157","Burundi",2019,"Other chromosomal anomalies",0.4
"2158","Burundi",2019,"Other congenital anomalies",2.7
"2159","Burundi",2019,"Road injury",52.1
"2160","Burundi",2019,"Poisonings",3.8
"2161","Burundi",2019,"Falls",8.1
"2162","Burundi",2019,"Fire, heat and hot substances",4.4
"2163","Burundi",2019,"Drowning",4
"2164","Burundi",2019,"Exposure to mechanical forces",4.3
"2165","Burundi",2019,"Natural disasters",0.1
"2166","Burundi",2019,"Other unintentional injuries",15.7
"2167","Burundi",2019,"Self-harm",12.1
"2168","Burundi",2019,"Interpersonal violence",7.3
